key,author,date,stars,title,helpful_yes,helpful_no,text
0_breyers,Cjh68,2020-05-19,1,A Failure,2,0,Quality is not there any longer since Unilever bought them.
0_breyers,lisab61,2020-08-17,3,disappointed,1,0,"used to love breyers until they started using ingredients that do not belong in icecream. but at least i noticed they are honest enought to call some of their products ""frozen dairy dessert"" instead of labeling it as icecream which it could no longer be called. I have switched to turkey hills all natural line. it is everything breyers used to be and wish it still was."
0_breyers,Norty12,2019-02-05,2,Loved it so much it almost gave me type 2 diabetes,0,1,"Because of the natural ingredients I used to regularly blend one or two scoops of natural vanilla ice cream with a banana, a cup of milk and sometimes a teaspoon of malt powder for what I regarded as a simple nutritious and delicious dessert. Then I was diagnosed with borderline type 2 diabetes or prediabetes. Between the fructose in the banana and the sugar in the ice cream itself, I was simply consuming too much sugar. I have had to eliminate ice cream completely and reduce my consumption of ripe bananas to avoid getting diabetes. I also use lower glycemic natural sweeteners like agave instead of sugar. Perhaps you could reformulate your natural vanilla ice cream with agave instead of sugar for people like me who need to reduce their consumption of sugar."
0_breyers,familyhistorywriter,2018-08-01,5,,0,0,"I recently had a chance to try this Ice Cream where I work. We were building a 100 foot Banana Split and our local Good Humor plant donated the ice cream for our event! Everyone loved it, there were no complaints. We still have several cartons left that we sometimes use for snack time. It tastes sweet and creamy. I am not a fan of Vanilla Ice cream but sometimes use it to top Cobbler, or I will eat it if I add toppings to it. It tastes like you would expect Vanilla Ice cream to taste."
0_breyers,Mick,2020-07-09,1,Natural Vanilla - not the same,1,0,This was always our go-to ice cream BECAUSE of the 5 ingredients. Our recent purchase had the vegetable gum added. The consistency is terrible. It’s more like an ice milk than ice cream. Not purchasing again.
0_breyers,beti0391,2020-06-08,2,,0,0,"This Ice creams flavour is very bland. Comparing it to the other flavours, this one is my least favourite since it just gives off a milk taste. A good of this is the price is just right. I wouldnt buy it again."
0_breyers,NanaC62,2020-07-29,4,Disappointed and curious,1,0,"Hi. My husband and I like the ice cream, but we do not understand why the container is not full to the top (aboutan inch below the to). It is supposed to be 1.5 quarts, but it is less."
0_breyers,douangmala5,2020-09-22,5,,0,0,"I am not an ice cream lover. In fact, I dont even really like it very much at all....but I do love Bryers vanilla ice cream. I like that it has all natural ingredients. It is so creamy and spoonable. Most other brands are so hard to even get out of the container! And it doesnt taste fake or like eating a spoonful of straight sugar. I like that I can give it to my kids and not feel guilty or feel like I am just giving them a bowl full of nasty ingredients that I cant even pronounce!"
0_breyers,Pmrzs,2020-02-09,2,No happy with my ice cream,1,0,I bought this ice cream at Shop rite in little falls Ni I don’t know if it was a bad batch or what they change but the ice cream don’t taste the same anymore
0_breyers,Bryers is BuzzzKill,2020-07-08,1,Ruined it for millions of us,1,0,"Four ingredients was reason to buy and promote every day..... no more four, no more purchase. .... very disappointed, sad really."
0_breyers,Willis20,2020-03-03,1,Total Garbage,1,0,This stuff is just terrible compared to the old crisp vanilla bean that I loved. Why do you want to make the world worse? Cmon.
0_breyers,JJ33,2020-05-11,1,Make it like you used to.,1,0,You've taken a once great product and ruined it. All in the name of profits. What a shame.
0_breyers,Foolproof,2019-10-07,1,It was fun while it lasted.,1,0,"The once premium product is no more.
It's a total flop what's now in the store."
0_breyers,Anonymous,2020-09-22,2,,0,0,"I saw this brand of ice cream one day at Walmart while grocery shopping and decided to try it, I was excited because I love ice cream and I thought this was going to be a good one. When I tried it alone ( without any toppings whatsoever ) I didn't like the flavor too much, I thought it was going to have a creamy vanilla flavor but it didn't. When I put chocolate syrup in it, it was better. I would give it another go, maybe if they changed the recipe or something. "
0_breyers,mallorya15,2020-09-21,5,,0,0,Great ice cream. I make milkshakes all the time for my kida and husband and self and this is the best icecream to.use for the job. Affordable and only improvemnet is that when I use to make milkshakes with this is melts down to half its original size so in order to make 4 half shake cups I have to add 2 cups of milk to the shake mixture which is ok would just like a larger option and maybe a sugar free one which there maybe but not in the places i have searched.
0_breyers,dsonger2,2017-07-14,5,Absolutely AMAZING Ice Cream!,1,5,"The ice cream is amazing and completely decadent. Absolutely scrumptious and the perfect way to cool down on a hot Summer day! The best part is that it's not only delicious, but it is also an much healthier option than the other brands on the market - it's made with non-GMO ingredients, fresh cream, sugar, and milk - and I'm able to pronounce each ingredient! We've definitely found a new favorite and we are Breyers fans for life!"
0_breyers,syedai,2020-09-21,1,,0,0,"Where do I start? I could go into detail, but, I guess to summarize it best, I will simply say that this cannot be categorized as food.....let alone as ice cream. I assume Breyers knows this—thus the name change to “frozen dairy dessert” (whatever this means). The Vanilla tastes like it was produced in a laboratory......straight out of a beaker. Such a shame. Breyers used to have great ice cream. I used to love the Vanilla flavor."
0_breyers,apaigerockel,2017-07-18,5,PERFECT for a Sundae Sunday!!,0,4,"I think if you like ice cream with REAL flavor, flavor you literally can see (like specks of vanilla bean, chunks of real strawberry!) and a creamy texture, Breyer's is it!! It was the perfect base for yesterday's Sundae Sunday in our house ;) YUM! I like the Vanilla best, but hubby is more into chocolate and strawberry.. so glad Breyer's has us both covered with the trio!! It was perfect topped with a few extra goodies!"
0_breyers,judymc114,2020-05-31,5,,0,0,"Love the real vanilla bean flavour. There is just no substitute for the rich creamy flavour, Ive tried other brands and they just dont compare. Others taste synthetic, artificial and are overly sweet. Breyers tastes natural because thats what it is! Its just the right combination of sweetness and vanilla bean natural flavour to jazz up some homemade apple pie, with fresh berries or all on its own its a special treat!"
0_breyers,caitso,2017-07-26,4,Tastes like vanilla ice cream!,0,3,"This ice cream tastes exactly how I imagine regular vanilla ice cream should taste. There is no overpowering unexpected flavors, just a nice subtle plain vanilla taste. My son enjoys that this pairs well with toppings. I enjoy the nice smooth creaminess though I feel that the container we bought might have had a touch of ice in it. Overall, this product was exactly what I felt I was purchasing as I read the package."
0_breyers,Julie68,2020-09-04,2,Not longer 3 ingredients,0,0,I rarely buy icecream and when trying to decide amongst all the choices these days. I put back several other choices remembering how good the Breyers all natural has always tasted. After eating a bowl it just didn’t taste as good as it used too. Later I read the ingredients and realized it has changed. No longer the 3 natural ingredients we know. Very disappointing. I may as well pick one of the others next time.
